Dataset,Synthesizer,Repetition,Stage,Category,Message,Filename,Line
D764,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D764,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D764,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D764,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D765,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D765,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D765,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D765,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D765,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D765,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D765,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D766,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D766,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D766,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D766,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D766,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D766,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D766,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D767,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D767,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D767,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D767,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D767,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D767,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D767,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D768,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D768,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D768,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D768,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D768,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D768,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D768,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D769,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D769,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D769,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D769,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D769,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D769,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D769,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D77,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D77,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D77,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D77,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D77,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D77,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D77,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D770,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D770,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D770,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D770,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D770,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D770,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D770,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D771,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D771,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D771,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D771,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D771,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D771,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D771,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D772,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D772,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D772,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D772,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D772,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D772,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D772,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D773,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D773,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D773,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D773,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D773,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D773,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D773,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D774,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D774,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D774,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D774,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D774,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D774,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D774,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D775,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D775,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D775,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D775,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D775,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D775,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D775,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D776,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D776,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D776,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D776,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D776,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D776,CART,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D776,CART,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D777,,,input,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D777,TVAE,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D777,TVAE,R2,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D777,TVAE,R3,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
D777,CART,R1,output,RuntimeWarning,"More than 30% of hub or authority scores are zeros. The presence of zero values indicates that the solution is not unique, thus the returned result may not be meaningful. Location: src/centrality/hub_authority.c:77",/home/moliveira/.venvs/2605-synthpop/lib/python3.12/site-packages/problexity/classification/network.py,125
